CruiseId,     Station,    Date,Time_Local, Latitude,  Longitude,Scan_Count,  Depth_db, Depth_m,Salinity,Temperature_ITS90,Potential_Temperature_ITS90,Density_sigma_theta,Oxygen_SBE43_raw,Oxygen_SBE43,Fluorescence,    Flag
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39052,  1210.803,    1200, 34.5603,           3.8809,                     3.7884,            27.4581,          0.6147,      19.312,     0.06680,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39324,  1209.804,    1199, 34.5600,           3.8910,                     3.7985,            27.4568,          0.6150,      19.296,     0.06777,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39505,  1208.801,    1198, 34.5601,           3.8906,                     3.7982,            27.4569,          0.6151,      19.261,     0.06544,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39613,  1207.775,    1197, 34.5601,           3.8886,                     3.7962,            27.4571,          0.6145,      19.071,     0.06752,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39636,  1206.771,    1196, 34.5600,           3.8926,                     3.8003,            27.4566,          0.6147,      19.248,     0.06604,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39677,  1205.754,    1195, 34.5600,           3.8927,                     3.8005,            27.4566,          0.6143,      19.116,     0.06724,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39724,  1204.737,    1194, 34.5596,           3.8983,                     3.8061,            27.4557,          0.6139,      18.883,     0.06697,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39752,  1203.722,    1193, 34.5598,           3.8973,                     3.8052,            27.4559,          0.6138,      19.004,     0.06578,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39773,  1202.712,    1192, 34.5596,           3.9012,                     3.8092,            27.4554,          0.6135,      18.896,     0.06656,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39791,  1201.701,    1191, 34.5590,           3.9093,                     3.8173,            27.4541,          0.6134,      18.839,     0.06639,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39807,  1200.696,    1190, 34.5587,           3.9159,                     3.8239,            27.4532,          0.6129,      18.783,     0.07196,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39824,  1199.691,    1189, 34.5585,           3.9208,                     3.8289,            27.4526,          0.6130,      18.735,     0.06717,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39860,  1198.680,    1188, 34.5590,           3.9170,                     3.8251,            27.4533,          0.6122,      18.472,     0.06846,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39952,  1197.642,    1187, 34.5587,           3.9225,                     3.8307,            27.4525,          0.6111,      18.432,     0.06823,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39966,  1196.632,    1186, 34.5586,           3.9220,                     3.8304,            27.4524,          0.6108,      18.472,     0.06402,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39978,  1195.627,    1185, 34.5584,           3.9249,                     3.8333,            27.4520,          0.6109,      18.317,     0.06471,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     39990,  1194.616,    1184, 34.5582,           3.9287,                     3.8371,            27.4514,          0.6109,      18.387,     0.06319,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40000,  1193.620,    1183, 34.5582,           3.9305,                     3.8390,            27.4513,          0.6110,      18.465,     0.07111,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40011,  1192.608,    1182, 34.5581,           3.9322,                     3.8407,            27.4510,          0.6108,      18.538,     0.06620,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40024,  1191.606,    1181, 34.5583,           3.9331,                     3.8417,            27.4511,          0.6107,      18.443,     0.06628,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40056,  1190.596,    1180, 34.5588,           3.9312,                     3.8399,            27.4516,          0.6099,      18.144,     0.06499,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40126,  1189.558,    1179, 34.5583,           3.9321,                     3.8409,            27.4511,          0.6094,      18.155,     0.06541,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40140,  1188.546,    1178, 34.5582,           3.9334,                     3.8423,            27.4509,          0.6097,      18.243,     0.06615,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40152,  1187.543,    1177, 34.5581,           3.9351,                     3.8441,            27.4507,          0.6092,      18.096,     0.06800,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40166,  1186.542,    1176, 34.5583,           3.9362,                     3.8452,            27.4507,          0.6096,      18.198,     0.06803,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40185,  1185.537,    1175, 34.5585,           3.9363,                     3.8454,            27.4508,          0.6091,      18.037,     0.06653,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40263,  1184.493,    1174, 34.5584,           3.9402,                     3.8494,            27.4504,          0.6087,      18.074,     0.06653,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40285,  1183.486,    1173, 34.5581,           3.9435,                     3.8527,            27.4498,          0.6088,      17.968,     0.06751,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40303,  1182.479,    1172, 34.5582,           3.9433,                     3.8526,            27.4499,          0.6085,      18.030,     0.06505,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40321,  1181.470,    1171, 34.5578,           3.9493,                     3.8586,            27.4489,          0.6081,      17.786,     0.06580,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40339,  1180.460,    1170, 34.5575,           3.9516,                     3.8610,            27.4485,          0.6077,      17.656,     0.06683,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40358,  1179.445,    1169, 34.5576,           3.9560,                     3.8655,            27.4481,          0.6078,      17.725,     0.06618,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40379,  1178.429,    1168, 34.5572,           3.9602,                     3.8697,            27.4474,          0.6074,      17.669,     0.06980,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40397,  1177.417,    1167, 34.5571,           3.9661,                     3.8757,            27.4467,          0.6071,      17.526,     0.06361,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40414,  1176.409,    1166, 34.5565,           3.9720,                     3.8816,            27.4456,          0.6070,      17.614,     0.06684,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40430,  1175.407,    1165, 34.5566,           3.9751,                     3.8848,            27.4453,          0.6061,      17.257,     0.06488,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40452,  1174.400,    1164, 34.5565,           3.9768,                     3.8865,            27.4451,          0.6061,      17.277,     0.06681,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40493,  1173.371,    1163, 34.5576,           3.9675,                     3.8774,            27.4469,          0.6056,      17.345,     0.06564,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40528,  1172.359,    1162, 34.5574,           3.9673,                     3.8772,            27.4467,          0.6055,      17.455,     0.06780,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40555,  1171.348,    1161, 34.5568,           3.9768,                     3.8868,            27.4453,          0.6054,      17.306,     0.06625,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40579,  1170.338,    1160, 34.5562,           3.9865,                     3.8965,            27.4439,          0.6050,      17.320,     0.06387,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40601,  1169.330,    1159, 34.5564,           3.9867,                     3.8967,            27.4439,          0.6046,      17.098,     0.06658,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40626,  1168.324,    1158, 34.5561,           3.9944,                     3.9045,            27.4429,          0.6040,      16.887,     0.06613,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40666,  1167.298,    1157, 34.5568,           3.9879,                     3.8981,            27.4441,          0.6033,      16.748,     0.06771,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40696,  1166.279,    1156, 34.5563,           3.9945,                     3.9047,            27.4431,          0.6032,      16.926,     0.06586,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40713,  1165.275,    1155, 34.5558,           3.9995,                     3.9098,            27.4421,          0.6027,      16.799,     0.06410,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40727,  1164.262,    1154, 34.5557,           4.0036,                     3.9139,            27.4416,          0.6030,      16.844,     0.06386,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40741,  1163.254,    1153, 34.5554,           4.0060,                     3.9164,            27.4411,          0.6028,      16.848,     0.06544,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40754,  1162.252,    1152, 34.5553,           4.0074,                     3.9179,            27.4409,          0.6019,      16.626,     0.07221,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40767,  1161.237,    1151, 34.5556,           4.0082,                     3.9188,            27.4410,          0.6020,      16.432,     0.06543,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40783,  1160.236,    1150, 34.5555,           4.0102,                     3.9208,            27.4407,          0.6016,      16.377,     0.06536,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40816,  1159.221,    1149, 34.5560,           4.0077,                     3.9184,            27.4414,          0.6013,      16.503,     0.06612,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40883,  1158.187,    1148, 34.5558,           4.0083,                     3.9191,            27.4412,          0.6011,      16.709,     0.06661,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40901,  1157.183,    1147, 34.5559,           4.0089,                     3.9198,            27.4412,          0.6010,      16.640,     0.06679,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40918,  1156.179,    1146, 34.5554,           4.0128,                     3.9238,            27.4403,          0.6008,      16.464,     0.06539,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40936,  1155.167,    1145, 34.5553,           4.0165,                     3.9276,            27.4399,          0.6004,      16.362,     0.06680,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40957,  1154.162,    1144, 34.5554,           4.0181,                     3.9292,            27.4398,          0.6006,      16.393,     0.06738,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     40987,  1153.138,    1143, 34.5558,           4.0128,                     3.9240,            27.4407,          0.6003,      16.492,     0.06403,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41014,  1152.125,    1142, 34.5556,           4.0182,                     3.9294,            27.4399,          0.6001,      16.303,     0.06553,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41038,  1151.121,    1141, 34.5546,           4.0280,                     3.9392,            27.4381,          0.5997,      16.160,     0.06614,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41062,  1150.104,    1140, 34.5548,           4.0319,                     3.9432,            27.4379,          0.5994,      16.077,     0.06636,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41083,  1149.087,    1139, 34.5536,           4.0427,                     3.9540,            27.4359,          0.5988,      15.945,     0.06403,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41102,  1148.083,    1138, 34.5537,           4.0471,                     3.9585,            27.4355,          0.5986,      15.840,     0.06871,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41120,  1147.076,    1137, 34.5536,           4.0511,                     3.9625,            27.4349,          0.5978,      15.570,     0.06918,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41142,  1146.069,    1136, 34.5529,           4.0557,                     3.9672,            27.4339,          0.5975,      15.621,     0.06655,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41177,  1145.045,    1135, 34.5546,           4.0434,                     3.9550,            27.4366,          0.5970,      15.678,     0.06837,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41207,  1144.031,    1134, 34.5537,           4.0546,                     3.9662,            27.4346,          0.5966,      15.671,     0.06644,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41230,  1143.024,    1133, 34.5532,           4.0604,                     3.9721,            27.4336,          0.5963,      15.476,     0.06743,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41252,  1142.012,    1132, 34.5530,           4.0703,                     3.9820,            27.4325,          0.5958,      15.378,     0.06986,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41273,  1141.001,    1131, 34.5525,           4.0749,                     3.9866,            27.4316,          0.5956,      15.344,     0.06823,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41293,  1139.989,    1130, 34.5524,           4.0790,                     3.9907,            27.4311,          0.5946,      15.101,     0.06681,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41314,  1138.980,    1129, 34.5524,           4.0823,                     3.9941,            27.4307,          0.5947,      15.026,     0.06687,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41339,  1137.977,    1128, 34.5526,           4.0825,                     3.9944,            27.4309,          0.5939,      15.000,     0.06496,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41378,  1136.946,    1127, 34.5541,           4.0692,                     3.9813,            27.4334,          0.5936,      15.129,     0.06767,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41404,  1135.936,    1126, 34.5524,           4.0894,                     4.0014,            27.4300,          0.5933,      14.983,     0.06425,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41423,  1134.930,    1125, 34.5516,           4.0948,                     4.0069,            27.4287,          0.5935,      15.156,     0.06868,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41442,  1133.926,    1124, 34.5517,           4.1022,                     4.0143,            27.4281,          0.5925,      14.871,     0.06861,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41464,  1132.919,    1123, 34.5513,           4.1067,                     4.0189,            27.4273,          0.5922,      14.542,     0.06546,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41500,  1131.886,    1122, 34.5523,           4.0972,                     4.0095,            27.4290,          0.5915,      14.557,     0.06808,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41522,  1130.873,    1121, 34.5513,           4.1134,                     4.0256,            27.4266,          0.5909,      14.417,     0.06471,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41538,  1129.868,    1120, 34.5512,           4.1199,                     4.0321,            27.4258,          0.5908,      14.331,     0.06539,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41552,  1128.866,    1119, 34.5503,           4.1342,                     4.0465,            27.4236,          0.5902,      14.356,     0.06713,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41567,  1127.859,    1118, 34.5502,           4.1405,                     4.0528,            27.4229,          0.5898,      14.173,     0.06675,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41585,  1126.856,    1117, 34.5507,           4.1397,                     4.0521,            27.4234,          0.5894,      14.013,     0.06638,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41630,  1125.829,    1116, 34.5512,           4.1379,                     4.0503,            27.4239,          0.5883,      13.933,     0.06544,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41678,  1124.807,    1115, 34.5505,           4.1420,                     4.0545,            27.4229,          0.5874,      13.841,     0.06804,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41701,  1123.797,    1114, 34.5500,           4.1542,                     4.0667,            27.4212,          0.5872,      13.891,     0.06853,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41719,  1122.788,    1113, 34.5503,           4.1505,                     4.0631,            27.4219,          0.5867,      13.664,     0.07033,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41734,  1121.791,    1112, 34.5501,           4.1554,                     4.0681,            27.4212,          0.5868,      13.688,     0.06945,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41751,  1120.777,    1111, 34.5503,           4.1587,                     4.0714,            27.4210,          0.5864,      13.840,     0.07113,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41772,  1119.765,    1110, 34.5505,           4.1602,                     4.0730,            27.4210,          0.5863,      13.674,     0.06410,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41798,  1118.750,    1109, 34.5510,           4.1547,                     4.0676,            27.4219,          0.5858,      13.576,     0.06536,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41828,  1117.732,    1108, 34.5503,           4.1573,                     4.0703,            27.4211,          0.5852,      13.472,     0.06738,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41855,  1116.712,    1107, 34.5507,           4.1561,                     4.0692,            27.4215,          0.5854,      13.643,     0.06907,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41872,  1115.705,    1106, 34.5494,           4.1684,                     4.0815,            27.4192,          0.5848,      13.395,     0.06665,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41886,  1114.700,    1105, 34.5482,           4.1843,                     4.0973,            27.4166,          0.5845,      13.359,     0.06509,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41901,  1113.695,    1104, 34.5485,           4.1864,                     4.0995,            27.4166,          0.5847,      13.397,     0.06749,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41916,  1112.695,    1103, 34.5487,           4.1916,                     4.1048,            27.4162,          0.5838,      13.108,     0.06782,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     41965,  1111.673,    1102, 34.5489,           4.1902,                     4.1035,            27.4165,          0.5828,      12.886,     0.06697,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42033,  1110.645,    1101, 34.5494,           4.1871,                     4.1005,            27.4172,          0.5816,      12.956,     0.06796,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42049,  1109.629,    1100, 34.5489,           4.1928,                     4.1062,            27.4163,          0.5813,      12.680,     0.06714,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42063,  1108.625,    1099, 34.5484,           4.2007,                     4.1141,            27.4150,          0.5813,      12.708,     0.06407,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42075,  1107.606,    1098, 34.5485,           4.2074,                     4.1208,            27.4144,          0.5813,      12.795,     0.06440,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42085,  1106.608,    1097, 34.5478,           4.2147,                     4.1282,            27.4130,          0.5809,      12.707,     0.06714,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42096,  1105.604,    1096, 34.5475,           4.2198,                     4.1333,            27.4122,          0.5809,      12.751,     0.07069,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42107,  1104.606,    1095, 34.5475,           4.2225,                     4.1362,            27.4120,          0.5809,      12.738,     0.06822,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42121,  1103.602,    1094, 34.5478,           4.2231,                     4.1368,            27.4121,          0.5801,      12.513,     0.06960,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42176,  1102.573,    1093, 34.5483,           4.2196,                     4.1334,            27.4129,          0.5791,      12.203,     0.06690,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42225,  1101.551,    1092, 34.5478,           4.2250,                     4.1389,            27.4119,          0.5783,      12.070,     0.06628,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42237,  1100.541,    1091, 34.5477,           4.2267,                     4.1406,            27.4117,          0.5787,      12.199,     0.06513,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42250,  1099.538,    1090, 34.5477,           4.2288,                     4.1428,            27.4114,          0.5788,      12.469,     0.06854,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42264,  1098.531,    1089, 34.5474,           4.2350,                     4.1490,            27.4106,          0.5780,      12.405,     0.06595,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42283,  1097.523,    1088, 34.5478,           4.2315,                     4.1457,            27.4112,          0.5783,      12.264,     0.06515,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42317,  1096.492,    1087, 34.5467,           4.2459,                     4.1601,            27.4088,          0.5776,      12.087,     0.06613,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42348,  1095.482,    1086, 34.5470,           4.2447,                     4.1589,            27.4092,          0.5770,      11.813,     0.06648,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42374,  1094.479,    1085, 34.5481,           4.2356,                     4.1499,            27.4110,          0.5770,      12.070,     0.06439,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42406,  1093.461,    1084, 34.5459,           4.2703,                     4.1845,            27.4056,          0.5762,      11.843,     0.06501,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42435,  1092.445,    1083, 34.5466,           4.2701,                     4.1843,            27.4061,          0.5757,      11.522,     0.06748,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42456,  1091.437,    1082, 34.5458,           4.2805,                     4.1947,            27.4044,          0.5752,      11.583,     0.06509,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42477,  1090.429,    1081, 34.5447,           4.3008,                     4.2150,            27.4014,          0.5744,      11.216,     0.06686,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42498,  1089.416,    1080, 34.5450,           4.3016,                     4.2158,            27.4016,          0.5734,      10.997,     0.06586,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42520,  1088.403,    1079, 34.5451,           4.3034,                     4.2177,            27.4014,          0.5731,      10.948,     0.06648,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42541,  1087.402,    1078, 34.5452,           4.3085,                     4.2228,            27.4010,          0.5724,      11.013,     0.06514,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42567,  1086.383,    1077, 34.5448,           4.3159,                     4.2303,            27.3998,          0.5717,      10.771,     0.06412,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42593,  1085.363,    1076, 34.5455,           4.3161,                     4.2306,            27.4003,          0.5710,      10.680,     0.06635,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42613,  1084.351,    1075, 34.5440,           4.3294,                     4.2439,            27.3977,          0.5706,      10.653,     0.06360,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42630,  1083.351,    1074, 34.5428,           4.3558,                     4.2701,            27.3940,          0.5704,      10.681,     0.06690,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42647,  1082.347,    1073, 34.5432,           4.3579,                     4.2723,            27.3941,          0.5694,      10.377,     0.06399,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42670,  1081.341,    1072, 34.5438,           4.3575,                     4.2719,            27.3946,          0.5684,      10.049,     0.06629,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42739,  1080.297,    1071, 34.5443,           4.3440,                     4.2587,            27.3965,          0.5673,      10.283,     0.06543,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42755,  1079.289,    1070, 34.5439,           4.3580,                     4.2727,            27.3946,          0.5670,      10.037,     0.06593,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42769,  1078.282,    1069, 34.5432,           4.3676,                     4.2823,            27.3930,          0.5670,      10.138,     0.06575,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42781,  1077.285,    1068, 34.5428,           4.3764,                     4.2911,            27.3918,          0.5667,      10.171,     0.06512,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42794,  1076.272,    1067, 34.5427,           4.3812,                     4.2959,            27.3911,          0.5661,       9.908,     0.06408,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42807,  1075.268,    1066, 34.5425,           4.3865,                     4.3013,            27.3904,          0.5660,       9.837,     0.06720,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42823,  1074.272,    1065, 34.5429,           4.3867,                     4.3016,            27.3907,          0.5653,       9.753,     0.06768,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42887,  1073.229,    1064, 34.5435,           4.3825,                     4.2975,            27.3916,          0.5644,       9.676,     0.06433,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42918,  1072.217,    1063, 34.5432,           4.3851,                     4.3001,            27.3911,          0.5636,       9.551,     0.06676,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42933,  1071.210,    1062, 34.5430,           4.3871,                     4.3022,            27.3908,          0.5637,       9.528,     0.06413,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42948,  1070.200,    1061, 34.5430,           4.3909,                     4.3061,            27.3903,          0.5635,       9.612,     0.06369,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42962,  1069.198,    1060, 34.5429,           4.3960,                     4.3112,            27.3897,          0.5632,       9.494,     0.06705,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     42978,  1068.190,    1059, 34.5428,           4.4004,                     4.3157,            27.3891,          0.5633,       9.541,     0.06607,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43017,  1067.172,    1058, 34.5431,           4.4015,                     4.3169,            27.3892,          0.5628,       9.418,     0.06598,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43073,  1066.142,    1057, 34.5429,           4.4017,                     4.3171,            27.3890,          0.5620,       9.354,     0.06779,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43089,  1065.138,    1056, 34.5434,           4.4027,                     4.3182,            27.3893,          0.5621,       9.256,     0.06838,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43104,  1064.130,    1055, 34.5428,           4.4070,                     4.3226,            27.3884,          0.5617,       9.312,     0.06758,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43117,  1063.120,    1054, 34.5425,           4.4134,                     4.3290,            27.3874,          0.5619,       9.331,     0.06582,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43131,  1062.113,    1053, 34.5420,           4.4213,                     4.3370,            27.3862,          0.5616,       9.238,     0.06407,0.00E+00
  NH1410,          2T,20040526,      0648, 18.90120, -108.80025,     43144,  1061.114,    1052, 34.5421,           4.4254,                     4.3411,            27.3858,          0.5614,       9.173,     0.06539,0.00E+00
