CruiseId,     Station,    Date,Time_Local, Latitude,  Longitude,Scan_Count,  Depth_db, Depth_m,Salinity,Temperature_ITS90,Potential_Temperature_ITS90,Density_sigma_theta,Oxygen_SBE43_raw,Oxygen_SBE43,Fluorescence,    Flag
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82560,  1202.154,    1191, 34.5630,           3.7004,                     3.6103,            27.4781,          0.6767,      24.733,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82584,  1200.838,    1190, 34.5633,           3.6994,                     3.6094,            27.4784,          0.6766,      24.684,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82608,  1200.385,    1190, 34.5633,           3.7012,                     3.6113,            27.4782,          0.6764,      24.565,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82632,  1200.646,    1190, 34.5632,           3.7047,                     3.6146,            27.4778,          0.6761,      24.379,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82656,  1201.198,    1191, 34.5629,           3.7107,                     3.6206,            27.4769,          0.6762,      24.542,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82680,  1201.192,    1191, 34.5624,           3.7135,                     3.6233,            27.4763,          0.6762,      24.759,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82704,  1200.118,    1189, 34.5630,           3.7078,                     3.6178,            27.4773,          0.6761,      24.524,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82728,  1198.466,    1188, 34.5623,           3.7175,                     3.6275,            27.4758,          0.6760,      24.475,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82752,  1196.906,    1186, 34.5625,           3.7140,                     3.6241,            27.4763,          0.6759,      24.575,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82776,  1195.993,    1185, 34.5626,           3.7151,                     3.6253,            27.4763,          0.6759,      24.480,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82800,  1195.722,    1185, 34.5625,           3.7192,                     3.6295,            27.4758,          0.6752,      24.217,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82824,  1195.665,    1185, 34.5625,           3.7203,                     3.6305,            27.4756,          0.6751,      23.974,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82848,  1195.522,    1185, 34.5623,           3.7204,                     3.6306,            27.4755,          0.6748,      24.258,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82872,  1195.095,    1184, 34.5619,           3.7227,                     3.6330,            27.4750,          0.6748,      24.273,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82896,  1194.272,    1184, 34.5619,           3.7305,                     3.6408,            27.4741,          0.6747,      24.286,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82920,  1192.978,    1182, 34.5612,           3.7367,                     3.6470,            27.4730,          0.6743,      24.065,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82944,  1191.433,    1181, 34.5611,           3.7406,                     3.6510,            27.4725,          0.6734,      23.749,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82968,  1189.929,    1179, 34.5612,           3.7407,                     3.6512,            27.4725,          0.6734,      23.566,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     82992,  1188.856,    1178, 34.5614,           3.7398,                     3.6504,            27.4728,          0.6723,      23.493,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83016,  1188.613,    1178, 34.5615,           3.7442,                     3.6548,            27.4724,          0.6721,      23.359,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83040,  1188.934,    1178, 34.5616,           3.7443,                     3.6549,            27.4725,          0.6719,      23.821,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83064,  1188.896,    1178, 34.5614,           3.7428,                     3.6534,            27.4725,          0.6718,      23.799,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83088,  1187.725,    1177, 34.5612,           3.7450,                     3.6557,            27.4721,          0.6716,      23.776,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83112,  1185.937,    1175, 34.5608,           3.7568,                     3.6675,            27.4707,          0.6714,      23.689,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83136,  1184.048,    1174, 34.5602,           3.7665,                     3.6773,            27.4691,          0.6704,      23.045,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83160,  1182.490,    1172, 34.5606,           3.7627,                     3.6736,            27.4699,          0.6697,      22.844,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83184,  1181.646,    1171, 34.5609,           3.7652,                     3.6762,            27.4698,          0.6693,      22.915,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83208,  1181.520,    1171, 34.5607,           3.7726,                     3.6836,            27.4690,          0.6686,      22.970,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83232,  1181.790,    1171, 34.5605,           3.7733,                     3.6843,            27.4687,          0.6679,      22.605,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83256,  1181.784,    1171, 34.5608,           3.7679,                     3.6789,            27.4695,          0.6678,      23.001,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83280,  1180.960,    1171, 34.5604,           3.7701,                     3.6811,            27.4690,          0.6677,      23.182,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83304,  1179.491,    1169, 34.5605,           3.7750,                     3.6861,            27.4685,          0.6674,      23.095,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83328,  1177.649,    1167, 34.5598,           3.7883,                     3.6995,            27.4666,          0.6670,      22.945,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83352,  1175.769,    1165, 34.5591,           3.7934,                     3.7047,            27.4655,          0.6658,      22.054,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83376,  1174.319,    1164, 34.5594,           3.7917,                     3.7031,            27.4659,          0.6652,      21.968,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83400,  1173.743,    1163, 34.5594,           3.7959,                     3.7073,            27.4655,          0.6649,      22.502,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83424,  1173.590,    1163, 34.5591,           3.8019,                     3.7132,            27.4647,          0.6642,      22.257,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83448,  1172.827,    1162, 34.5595,           3.7975,                     3.7089,            27.4654,          0.6638,      22.297,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83472,  1171.384,    1161, 34.5592,           3.7981,                     3.7097,            27.4652,          0.6635,      22.252,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83496,  1169.796,    1159, 34.5577,           3.8123,                     3.7238,            27.4625,          0.6626,      21.924,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83520,  1168.462,    1158, 34.5576,           3.8146,                     3.7263,            27.4622,          0.6618,      21.604,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83544,  1167.777,    1157, 34.5577,           3.8177,                     3.7294,            27.4619,          0.6612,      21.505,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83568,  1167.613,    1157, 34.5578,           3.8180,                     3.7297,            27.4621,          0.6604,      21.581,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83592,  1167.261,    1157, 34.5575,           3.8205,                     3.7323,            27.4615,          0.6599,      21.461,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83616,  1166.211,    1156, 34.5569,           3.8229,                     3.7346,            27.4608,          0.6592,      21.452,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83640,  1164.610,    1154, 34.5570,           3.8292,                     3.7411,            27.4602,          0.6593,      21.616,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83664,  1162.686,    1152, 34.5565,           3.8319,                     3.7439,            27.4595,          0.6588,      21.776,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83688,  1160.846,    1151, 34.5562,           3.8335,                     3.7457,            27.4591,          0.6580,      21.164,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83712,  1159.725,    1149, 34.5565,           3.8340,                     3.7463,            27.4593,          0.6577,      21.200,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83736,  1159.584,    1149, 34.5565,           3.8356,                     3.7479,            27.4592,          0.6570,      21.169,     0.10887,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83760,  1159.838,    1150, 34.5564,           3.8363,                     3.7485,            27.4590,          0.6570,      21.395,     0.10887,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83784,  1159.492,    1149, 34.5562,           3.8362,                     3.7484,            27.4588,          0.6572,      21.817,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83808,  1158.003,    1148, 34.5563,           3.8362,                     3.7486,            27.4589,          0.6570,      21.641,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83832,  1155.937,    1146, 34.5558,           3.8400,                     3.7525,            27.4581,          0.6568,      21.350,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83856,  1153.798,    1144, 34.5560,           3.8416,                     3.7543,            27.4581,          0.6567,      21.485,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83880,  1152.146,    1142, 34.5562,           3.8413,                     3.7541,            27.4583,          0.6564,      21.330,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83904,  1151.407,    1141, 34.5563,           3.8438,                     3.7566,            27.4581,          0.6557,      21.083,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83928,  1151.357,    1141, 34.5561,           3.8456,                     3.7584,            27.4578,          0.6558,      21.039,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83952,  1151.305,    1141, 34.5562,           3.8443,                     3.7572,            27.4579,          0.6556,      21.425,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     83976,  1150.765,    1141, 34.5562,           3.8421,                     3.7551,            27.4582,          0.6557,      21.380,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84000,  1149.899,    1140, 34.5559,           3.8455,                     3.7585,            27.4576,          0.6554,      21.118,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84024,  1148.861,    1139, 34.5557,           3.8471,                     3.7601,            27.4573,          0.6555,      21.353,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84048,  1147.510,    1137, 34.5564,           3.8535,                     3.7666,            27.4571,          0.6552,      21.366,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84072,  1145.787,    1136, 34.5560,           3.8657,                     3.7788,            27.4556,          0.6549,      20.808,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84096,  1143.882,    1134, 34.5558,           3.8723,                     3.7855,            27.4548,          0.6541,      20.777,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84120,  1142.279,    1132, 34.5559,           3.8728,                     3.7862,            27.4548,          0.6531,      20.099,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84144,  1141.491,    1131, 34.5564,           3.8700,                     3.7835,            27.4555,          0.6525,      20.199,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84168,  1141.424,    1131, 34.5566,           3.8700,                     3.7835,            27.4556,          0.6526,      20.548,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84192,  1141.318,    1131, 34.5564,           3.8702,                     3.7837,            27.4554,          0.6524,      21.067,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84216,  1140.333,    1130, 34.5561,           3.8737,                     3.7872,            27.4548,          0.6523,      20.657,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84240,  1138.747,    1129, 34.5559,           3.8803,                     3.7939,            27.4540,          0.6518,      20.531,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84264,  1137.113,    1127, 34.5553,           3.8965,                     3.8101,            27.4519,          0.6511,      20.149,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84288,  1135.778,    1126, 34.5555,           3.8951,                     3.8088,            27.4522,          0.6504,      19.982,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84312,  1134.990,    1125, 34.5556,           3.8952,                     3.8090,            27.4522,          0.6502,      20.095,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84336,  1134.615,    1125, 34.5554,           3.9002,                     3.8140,            27.4516,          0.6496,      20.072,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84360,  1134.142,    1124, 34.5556,           3.8983,                     3.8121,            27.4520,          0.6495,      19.960,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84384,  1133.115,    1123, 34.5554,           3.8953,                     3.8093,            27.4521,          0.6490,      20.259,     0.10887,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84408,  1131.741,    1122, 34.5556,           3.9058,                     3.8198,            27.4512,          0.6485,      19.909,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84432,  1130.307,    1120, 34.5545,           3.9202,                     3.8341,            27.4488,          0.6481,      19.739,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84456,  1129.018,    1119, 34.5552,           3.9189,                     3.8330,            27.4495,          0.6474,      19.564,     0.10887,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84480,  1128.034,    1118, 34.5552,           3.9159,                     3.8301,            27.4498,          0.6470,      19.589,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84504,  1127.228,    1117, 34.5548,           3.9181,                     3.8324,            27.4492,          0.6467,      19.649,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84528,  1126.298,    1116, 34.5547,           3.9158,                     3.8301,            27.4494,          0.6465,      19.739,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84552,  1125.231,    1115, 34.5550,           3.9213,                     3.8357,            27.4491,          0.6459,      19.514,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84576,  1124.197,    1114, 34.5544,           3.9285,                     3.8429,            27.4479,          0.6457,      19.535,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84600,  1123.271,    1113, 34.5537,           3.9412,                     3.8556,            27.4460,          0.6449,      19.310,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84624,  1122.402,    1113, 34.5530,           3.9472,                     3.8617,            27.4448,          0.6442,      18.923,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84648,  1121.525,    1112, 34.5559,           3.9305,                     3.8452,            27.4488,          0.6439,      19.036,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84672,  1120.602,    1111, 34.5553,           3.9311,                     3.8458,            27.4482,          0.6436,      19.406,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84696,  1119.549,    1110, 34.5531,           3.9484,                     3.8630,            27.4448,          0.6431,      18.875,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84720,  1118.344,    1109, 34.5526,           3.9574,                     3.8721,            27.4434,          0.6426,      18.970,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84744,  1117.068,    1107, 34.5517,           3.9649,                     3.8796,            27.4420,          0.6415,      18.481,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84768,  1115.850,    1106, 34.5522,           3.9648,                     3.8796,            27.4423,          0.6410,      18.509,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84792,  1114.918,    1105, 34.5528,           3.9607,                     3.8756,            27.4433,          0.6404,      18.499,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84816,  1114.501,    1105, 34.5522,           3.9667,                     3.8817,            27.4421,          0.6400,      18.571,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84840,  1114.268,    1105, 34.5531,           3.9614,                     3.8764,            27.4434,          0.6399,      18.772,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84864,  1113.428,    1104, 34.5523,           3.9625,                     3.8775,            27.4427,          0.6398,      18.899,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84888,  1111.890,    1102, 34.5514,           3.9816,                     3.8966,            27.4400,          0.6393,      18.505,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84912,  1109.980,    1100, 34.5497,           4.0041,                     3.9191,            27.4363,          0.6381,      17.884,     0.11040,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84936,  1108.121,    1098, 34.5495,           4.0090,                     3.9241,            27.4356,          0.6367,      17.371,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84960,  1106.826,    1097, 34.5501,           4.0067,                     3.9219,            27.4363,          0.6361,      17.366,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     84984,  1106.369,    1097, 34.5503,           4.0095,                     3.9248,            27.4362,          0.6347,      17.367,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85008,  1106.476,    1097, 34.5501,           4.0129,                     3.9281,            27.4357,          0.6344,      17.212,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85032,  1106.612,    1097, 34.5501,           4.0103,                     3.9255,            27.4359,          0.6339,      17.884,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85056,  1105.988,    1096, 34.5502,           4.0084,                     3.9236,            27.4362,          0.6341,      17.855,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85080,  1104.576,    1095, 34.5497,           4.0192,                     3.9345,            27.4347,          0.6336,      17.938,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85104,  1102.636,    1093, 34.5498,           4.0206,                     3.9361,            27.4346,          0.6332,      17.471,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85128,  1100.471,    1091, 34.5491,           4.0275,                     3.9430,            27.4333,          0.6325,      17.433,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85152,  1098.570,    1089, 34.5492,           4.0269,                     3.9426,            27.4335,          0.6319,      17.163,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85176,  1097.564,    1088, 34.5497,           4.0253,                     3.9411,            27.4341,          0.6314,      17.197,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85200,  1097.478,    1088, 34.5495,           4.0297,                     3.9455,            27.4334,          0.6311,      17.218,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85224,  1097.750,    1088, 34.5498,           4.0271,                     3.9429,            27.4339,          0.6314,      17.692,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85248,  1097.416,    1088, 34.5496,           4.0255,                     3.9414,            27.4339,          0.6311,      17.702,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85272,  1096.028,    1087, 34.5494,           4.0299,                     3.9458,            27.4333,          0.6312,      17.500,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85296,  1094.279,    1085, 34.5486,           4.0365,                     3.9526,            27.4320,          0.6309,      17.472,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85320,  1092.579,    1083, 34.5490,           4.0359,                     3.9521,            27.4324,          0.6306,      17.338,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85344,  1091.187,    1082, 34.5488,           4.0392,                     3.9555,            27.4319,          0.6300,      17.053,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85368,  1090.432,    1081, 34.5489,           4.0429,                     3.9592,            27.4315,          0.6294,      16.784,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85392,  1090.381,    1081, 34.5490,           4.0448,                     3.9611,            27.4314,          0.6293,      17.039,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85416,  1090.482,    1081, 34.5489,           4.0433,                     3.9596,            27.4315,          0.6292,      17.298,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85440,  1089.664,    1080, 34.5487,           4.0441,                     3.9605,            27.4313,          0.6291,      17.215,     0.10836,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85464,  1087.915,    1079, 34.5486,           4.0485,                     3.9649,            27.4307,          0.6286,      17.064,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85488,  1085.861,    1076, 34.5479,           4.0609,                     3.9775,            27.4288,          0.6281,      16.777,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85512,  1083.987,    1075, 34.5477,           4.0618,                     3.9785,            27.4286,          0.6277,      16.614,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85536,  1082.710,    1073, 34.5482,           4.0592,                     3.9761,            27.4293,          0.6272,      16.709,     0.10938,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85560,  1082.144,    1073, 34.5482,           4.0624,                     3.9792,            27.4289,          0.6269,      16.533,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85584,  1081.972,    1073, 34.5480,           4.0658,                     3.9827,            27.4284,          0.6267,      16.682,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85608,  1081.570,    1072, 34.5478,           4.0648,                     3.9817,            27.4283,          0.6265,      16.796,     0.10989,0.00E+00
  NH1315,           2,20130622,      1449, 18.92030, -108.79940,     85632,  1080.584,    1071, 34.5478,           4.0641,                     3.9811,            27.4284,          0.6263,      16.739,     0.10938,0.00E+00
